year,month,day,Time,EC/Hour,avgTemp/Hour,Weekday
2015,6,4,20:00,3.58999999999995,22,Thursday
2015,6,4,21:00,3.49999999999994,21,Thursday
2015,6,4,22:00,3.59000000000009,20,Thursday
2015,6,4,23:00,3.81,20,Thursday
2015,6,5,0:00,3.19999999999993,20,Friday
2015,6,5,1:00,0.19999999999996,20,Friday
2015,6,5,2:00,0.0900000000000034,19,Friday
2015,6,5,3:00,0.100000000000051,19,Friday
2015,6,5,4:00,0.220000000000056,18,Friday
2015,6,5,5:00,1.28999999999991,19,Friday
2015,6,5,6:00,9.69999999999999,19,Friday
2015,6,5,7:00,0.200000000000102,20,Friday
2015,6,5,8:00,0.0999999999999091,21,Friday
2015,6,5,9:00,0.0900000000000034,23,Friday
2015,6,5,10:00,0.200000000000102,24,Friday
2015,6,5,11:00,0.120000000000005,25,Friday
2015,6,5,12:00,0.0899999999998613,26,Friday
2015,6,5,13:00,0.100000000000051,27,Friday
2015,6,5,14:00,0.19999999999996,27,Friday
2015,6,5,15:00,0.0900000000000034,27,Friday
2015,6,5,16:00,0.100000000000051,27,Friday
2015,6,5,17:00,0.160000000000053,26,Friday
2015,6,5,18:00,0.150000000000006,25,Friday
2015,6,5,19:00,0.0999999999999091,24,Friday
2015,6,5,20:00,0.100000000000051,23,Friday
2015,6,5,21:00,3.58999999999995,23,Friday
2015,6,5,22:00,3.20999999999998,22,Friday
2015,6,5,23:00,3.30000000000012,21,Friday
2015,6,6,0:00,3.09999999999988,20,Saturday
2015,6,6,1:00,0.100000000000051,20,Saturday
2015,6,6,2:00,0.19999999999996,19,Saturday
2015,6,6,3:00,0.0900000000000034,19,Saturday
2015,6,6,4:00,0.150000000000006,19,Saturday
2015,6,6,5:00,0.70999999999998,19,Saturday
2015,6,6,6:00,7.34999999999999,20,Saturday
2015,6,6,7:00,0.0900000000000034,20,Saturday
2015,6,6,8:00,0.200000000000102,22,Saturday
2015,6,6,9:00,0.120000000000005,23,Saturday
2015,6,6,10:00,0.139999999999958,25,Saturday
2015,6,6,11:00,0.150000000000006,25,Saturday
2015,6,6,12:00,0.100000000000051,26,Saturday
2015,6,6,13:00,0.0899999999998613,27,Saturday
2015,6,6,14:00,0.150000000000006,27,Saturday
2015,6,6,15:00,0.150000000000006,26,Saturday
2015,6,6,16:00,0.110000000000099,26,Saturday
2015,6,6,17:00,0.0999999999999091,25,Saturday
2015,6,6,18:00,0.100000000000051,24,Saturday
2015,6,6,19:00,0.19999999999996,24,Saturday
2015,6,6,20:00,6.3000000000001,23,Saturday
2015,6,6,21:00,3.59999999999999,22,Saturday
2015,6,6,22:00,3.69,22,Saturday
2015,6,6,23:00,3.39999999999989,21,Saturday
2015,6,7,0:00,3.61000000000004,20,Sunday
2015,6,7,1:00,0.19999999999996,19,Sunday
2015,6,7,2:00,0.0900000000000034,19,Sunday
2015,6,7,3:00,0.100000000000051,19,Sunday
2015,6,7,4:00,0.220000000000056,19,Sunday
2015,6,7,5:00,0.739999999999981,19,Sunday
2015,6,7,6:00,10.45,19,Sunday
2015,6,7,7:00,3.4899999999999,20,Sunday
2015,6,7,8:00,0.100000000000051,21,Sunday
2015,6,7,9:00,0.100000000000051,21,Sunday
2015,6,7,10:00,0.210000000000008,22,Sunday
2015,6,7,11:00,0.0999999999999091,23,Sunday
2015,6,7,12:00,0.100000000000051,24,Sunday
2015,6,7,13:00,0.189999999999912,25,Sunday
2015,6,7,14:00,0.100000000000051,25,Sunday
2015,6,7,15:00,0.100000000000051,24,Sunday
2015,6,7,16:00,0.210000000000008,24,Sunday
2015,6,7,17:00,0.0999999999999091,24,Sunday
2015,6,7,18:00,0.100000000000051,23,Sunday
2015,6,7,19:00,0.19999999999996,23,Sunday
2015,6,7,20:00,2.79000000000011,22,Sunday
2015,6,7,21:00,0.120000000000005,21,Sunday
2015,6,7,22:00,3.07999999999993,20,Sunday
2015,6,7,23:00,5,20,Sunday
2015,6,8,0:00,2.66000000000005,19,Monday
2015,6,8,1:00,0.150000000000006,18,Monday
2015,6,8,2:00,0.0999999999999091,18,Monday
2015,6,8,3:00,0.200000000000102,18,Monday
2015,6,8,4:00,0.0899999999998613,18,Monday
2015,6,8,5:00,0.900000000000034,18,Monday
2015,6,8,6:00,6.70000000000002,17,Monday
2015,6,8,7:00,0.100000000000051,17,Monday
2015,6,8,8:00,0.210000000000008,17,Monday
2015,6,8,9:00,0.0999999999999091,17,Monday
2015,6,8,10:00,0.150000000000006,17,Monday
2015,6,8,11:00,0.150000000000006,17,Monday
2015,6,8,12:00,0.0900000000000034,17,Monday
2015,6,8,13:00,0.100000000000051,17,Monday
2015,6,8,14:00,0.100000000000051,17,Monday
2015,6,8,15:00,0.209999999999866,17,Monday
2015,6,8,16:00,0.100000000000051,17,Monday
2015,6,8,17:00,0.100000000000051,16,Monday
2015,6,8,18:00,0.0999999999999091,16,Monday
2015,6,8,19:00,1.3000000000001,15,Monday
2015,6,8,20:00,1.34,15,Monday
2015,6,8,21:00,0.150000000000006,14,Monday
2015,6,8,22:00,1.82000000000002,14,Monday
2015,6,8,23:00,4.18999999999997,14,Monday
2015,6,9,0:00,0.0999999999999091,13,Tuesday
